informacoes_basicas_data_requicisao,informacoes_basicas_empresa_divisao,informacoes_basicas_cliente,id_vaga
2020-07-22,Decision São Paulo,King-Russell,2738
2020-07-22,Decision São Paulo,King-Russell,2737
2020-07-22,Decision São Paulo,King-Russell,2736
2020-07-22,Decision São Paulo,King-Russell,2735
2020-07-22,Decision São Paulo,King-Russell,2734
2020-07-22,Decision São Paulo,King-Russell,2733
2020-07-22,Decision São Paulo,King-Russell,2732
2020-07-21,Decision São Paulo,Nelson-Page,2731
2020-07-21,Decision Campinas,Miller-Curry,2730
2020-07-21,Decision Campinas,Miller-Curry,2729
2020-07-21,Decision Campinas,Miller-Curry,2728
2020-07-21,Decision Campinas,Miller-Curry,2727
2020-07-21,Decision Campinas,Miller-Curry,2726
2020-07-21,Decision Campinas,Miller-Curry,2725
2020-07-21,Decision Campinas,Miller-Curry,2724
2020-07-21,Decision Campinas,Miller-Curry,2723
2020-07-21,Decision Campinas,Miller-Curry,2722
2020-07-21,Decision São Paulo,"Morris, Moran and Dodson",2721
2020-07-21,Decision São Paulo,"Morris, Moran and Dodson",2720
2020-07-21,Decision São Paulo,Nelson-Page,2719
2020-07-21,Decision São Paulo,Nelson-Page,2718
2020-07-20,Decision São Paulo,Mann and Sons,2717
2020-07-20,Decision São Paulo,Mann and Sons,2716
2020-07-20,Decision Campinas,Miller-Curry,2715
2020-07-20,Decision Campinas,Miller-Curry,2714
2020-07-20,Decision Campinas,Miller-Curry,2713
2020-07-20,Decision Campinas,Miller-Curry,2712
2020-07-20,Decision Campinas,Miller-Curry,2711
2020-07-20,Decision Campinas,Miller-Curry,2710
2020-07-20,Decision Campinas,Miller-Curry,2709
2020-07-20,Decision Campinas,Miller-Curry,2708
2020-07-20,Decision Campinas,Miller-Curry,2707
2020-07-20,Decision Campinas,Miller-Curry,2706
2020-07-20,Decision Campinas,Miller-Curry,2705
2020-07-20,Decision Campinas,Miller-Curry,2704
2020-07-20,Decision São Paulo,"Morris, Moran and Dodson",2703
2020-07-20,Decision Campinas,Miller-Curry,2702
2020-07-20,Decision Campinas,Miller-Curry,2701
2020-07-20,Decision Campinas,Miller-Curry,2700
2020-07-20,Decision Campinas,Miller-Curry,2699
2020-07-20,Decision Campinas,Miller-Curry,2698
2020-07-20,Decision Campinas,Miller-Curry,2697
2020-07-20,Decision Campinas,Miller-Curry,2696
2020-07-20,Decision Campinas,Miller-Curry,2695
2020-07-20,Decision Campinas,Miller-Curry,2694
2020-07-20,Decision São Paulo,Morrison Ltd,2693
2020-07-20,Decision São Paulo,"Ruiz, Burns and Wallace",2692
2020-07-20,Decision São Paulo,"Morris, Moran and Dodson",2691
2020-07-17,Decision São Paulo,Morrison Ltd,2690
2020-07-17,Decision São Paulo,Nelson-Page,2689
2020-07-17,Decision São Paulo,"Wade, Bernard and Bailey",2688
2020-07-17,Decision São Paulo,"Miller, Tran and Chang",2687
2020-07-17,Decision São Paulo,"Miller, Tran and Chang",2686
2020-07-16,Decision São Paulo,Nelson-Page,2685
2020-07-16,Decision São Paulo,"Wade, Bernard and Bailey",2684
2020-07-16,Decision São Paulo,"Wade, Bernard and Bailey",2683
2020-07-16,Decision São Paulo,"Wade, Bernard and Bailey",2682
2020-07-15,Decision São Paulo,"Morris, Moran and Dodson",2681
2020-07-15,Decision São Paulo,"Morris, Moran and Dodson",2680
2020-07-14,Decision São Paulo,Nelson-Page,2679
2020-07-14,Decision São Paulo,"Morris, Moran and Dodson",2678
2020-07-14,Decision São Paulo,"Morris, Moran and Dodson",2677
2020-07-14,Decision São Paulo,"Morris, Moran and Dodson",2676
2020-07-14,Decision São Paulo,Johnson-Aguirre,2675
2020-07-14,Decision São Paulo,"Morris, Moran and Dodson",2674
2020-07-13,Decision São Paulo,"Wade, Bernard and Bailey",2673
2020-07-10,Decision São Paulo,King-Russell,2672
2020-07-10,Decision São Paulo,"Morris, Moran and Dodson",2671
2020-07-10,Decision São Paulo,Johnson-Aguirre,2670
2020-07-10,Decision São Paulo,Johnson-Aguirre,2669
2020-07-09,Decision São Paulo,Morrison Ltd,2668
2020-07-09,Decision São Paulo,Morrison Ltd,2667
2020-07-09,Decision São Paulo,"Morris, Moran and Dodson",2666
2020-07-08,Decision São Paulo,"Morris, Moran and Dodson",2665
2020-07-08,Decision São Paulo,"Garcia, Brown and Williams",2664
2020-07-08,Decision São Paulo,Mann and Sons,2663
2020-07-07,Decision São Paulo,Nelson-Page,2662
2020-07-07,Decision São Paulo,Johnson-Aguirre,2661
2020-07-06,Decision São Paulo,Callahan-Hall,2660
2020-07-06,Decision São Paulo,Callahan-Hall,2659
2020-07-06,Decision São Paulo,Callahan-Hall,2658
2020-07-06,Decision São Paulo,Callahan-Hall,2657
2020-07-06,Decision São Paulo,"Morris, Moran and Dodson",2656
2020-07-03,Decision São Paulo,"Morris, Moran and Dodson",2655
2020-07-03,Decision São Paulo,Morrison Ltd,2654
2020-07-03,Decision São Paulo,Morrison Ltd,2653
2020-07-03,Decision São Paulo,Callahan-Hall,2652
2020-07-03,Decision São Paulo,"Morris, Moran and Dodson",2651
2020-07-02,Decision São Paulo,"Wade, Bernard and Bailey",2650
2020-07-02,Decision São Paulo,"Wade, Bernard and Bailey",2649
2020-06-30,Decision Campinas,Miller-Curry,2648
2020-06-30,Decision Campinas,Miller-Curry,2647
2020-06-30,Decision Campinas,Miller-Curry,2646
2020-06-30,Decision Campinas,Miller-Curry,2645
2020-06-30,Decision Campinas,Miller-Curry,2644
2020-06-30,Decision Campinas,Miller-Curry,2643
2020-06-30,Decision São Paulo,Morrison Ltd,2642
2020-06-30,Decision São Paulo,"Morris, Moran and Dodson",2641
2020-06-30,Decision São Paulo,"Morris, Moran and Dodson",2640
2020-06-30,Decision Campinas,Miller-Curry,2639
2020-06-30,Decision Campinas,Miller-Curry,2638
2020-06-30,Decision Campinas,Miller-Curry,2637
2020-06-30,Decision Campinas,Miller-Curry,2636
2020-06-29,Decision São Paulo,"Morris, Moran and Dodson",2635
2020-06-29,Decision São Paulo,"Morris, Moran and Dodson",2634
2020-06-29,Decision São Paulo,Morrison Ltd,2633
2020-06-29,Decision Campinas,Miller-Curry,2632
2020-06-29,Decision Campinas,Miller-Curry,2631
2020-06-29,Decision Campinas,Miller-Curry,2630
2020-06-29,Decision Campinas,Miller-Curry,2629
2020-06-29,Decision Campinas,Miller-Curry,2628
2020-06-29,Decision Campinas,Miller-Curry,2627
2020-06-29,Decision Campinas,Miller-Curry,2626
2020-06-29,Decision Campinas,Miller-Curry,2625
2020-06-29,Decision Campinas,Miller-Curry,2624
2020-06-29,Decision Campinas,Miller-Curry,2623
2020-06-29,Decision Campinas,Miller-Curry,2622
2020-06-29,Decision Campinas,Miller-Curry,2621
2020-06-29,Decision Campinas,Miller-Curry,2620
2020-06-29,Decision Campinas,Miller-Curry,2619
2020-06-29,Decision Campinas,Miller-Curry,2618
2020-06-29,Decision Campinas,Miller-Curry,2617
2020-06-29,Decision Campinas,Miller-Curry,2615
2020-06-29,Decision Campinas,Miller-Curry,2614
2020-06-29,Decision Campinas,Miller-Curry,2613
2020-06-29,Decision Campinas,Miller-Curry,2612
2020-06-29,Decision Campinas,Miller-Curry,2611
2020-06-29,Decision Campinas,Miller-Curry,2610
2020-06-29,Decision Campinas,Miller-Curry,2609
2020-06-29,Decision Campinas,Miller-Curry,2608
2020-06-26,Decision São Paulo,"Wade, Bernard and Bailey",2607
2020-06-26,Decision São Paulo,"Wade, Bernard and Bailey",2606
2020-06-26,Decision São Paulo,"Wade, Bernard and Bailey",2605
2020-06-26,Decision São Paulo,"Wade, Bernard and Bailey",2604
2020-06-26,Decision São Paulo,"Wade, Bernard and Bailey",2603
2020-06-26,Decision São Paulo,"Morris, Moran and Dodson",2602
2020-06-26,Decision São Paulo,"Morris, Moran and Dodson",2601
2020-06-26,Decision São Paulo,"Morris, Moran and Dodson",2600
2020-06-26,Decision São Paulo,Morrison Ltd,2599
2020-06-26,Decision São Paulo,"Morris, Moran and Dodson",2597
2020-06-26,Decision São Paulo,"Morris, Moran and Dodson",2596
2020-06-25,Decision São Paulo,"Wade, Bernard and Bailey",2595
2020-06-25,Decision São Paulo,Nelson-Page,2594
2020-06-25,Decision São Paulo,"Wade, Bernard and Bailey",2593
2020-06-25,Decision São Paulo,"Wade, Bernard and Bailey",2592
2020-06-24,Decision São Paulo,Walters Group,2591
2020-06-24,Decision São Paulo,Gonzalez and Sons,2590
2020-06-22,Decision São Paulo,"Morris, Moran and Dodson",2589
2020-06-19,Decision São Paulo,"Morris, Moran and Dodson",2588
2020-06-19,Decision São Paulo,"Morris, Moran and Dodson",2587
2020-06-19,Decision São Paulo,Callahan-Hall,2586
2020-06-18,Decision São Paulo,King-Russell,2585
2020-06-18,Decision São Paulo,"Morris, Moran and Dodson",2584
2020-06-17,Decision São Paulo,Nelson-Page,2583
2020-06-17,Decision São Paulo,"Morris, Moran and Dodson",2582
2020-06-17,Decision Campinas,Miller-Curry,2581
2020-06-17,Decision Campinas,Miller-Curry,2580
2020-06-17,Decision Campinas,Miller-Curry,2579
2020-06-17,Decision Campinas,Miller-Curry,2578
2020-06-17,Decision Campinas,Miller-Curry,2577
2020-06-17,Decision Campinas,Miller-Curry,2576
2020-06-17,Decision Campinas,Miller-Curry,2575
2020-06-17,Decision Campinas,Miller-Curry,2574
2020-06-17,Decision Campinas,Miller-Curry,2573
2020-06-17,Decision Campinas,Miller-Curry,2572
2020-06-17,Decision Campinas,Miller-Curry,2571
2020-06-17,Decision Campinas,Miller-Curry,2570
2020-06-17,Decision Campinas,Miller-Curry,2569
2020-06-16,Decision São Paulo,Johnson-Aguirre,2568
2020-06-16,Decision São Paulo,"Morris, Moran and Dodson",2567
2020-06-16,Decision São Paulo,Nelson-Page,2566
2020-06-16,Decision São Paulo,Nelson-Page,2565
2020-06-16,Decision São Paulo,Nelson-Page,2564
2020-06-16,Decision São Paulo,Nelson-Page,2563
2020-06-16,Decision São Paulo,Nelson-Page,2562
2020-06-16,Decision São Paulo,Nelson-Page,2561
2020-06-16,Decision São Paulo,Nelson-Page,2560
2020-06-16,Decision São Paulo,Nelson-Page,2559
2020-06-16,Decision São Paulo,Nelson-Page,2558
2020-06-16,Decision São Paulo,Nelson-Page,2557
2020-06-16,Decision São Paulo,Nelson-Page,2556
2020-06-15,Decision São Paulo,"Morris, Moran and Dodson",2555
2020-06-12,Decision São Paulo,"Morris, Moran and Dodson",2554
2020-06-10,Decision São Paulo,"Morris, Moran and Dodson",2553
2020-06-09,Decision São Paulo,"Morris, Moran and Dodson",2552
2020-06-09,Decision São Paulo,"Morris, Moran and Dodson",2551
2020-06-08,Decision São Paulo,"Morris, Moran and Dodson",2550
2020-06-05,Decision São Paulo,"Morris, Moran and Dodson",2549
2020-06-05,Decision São Paulo,Morrison Ltd,2548
2020-06-05,Decision São Paulo,Nelson-Page,2547
2020-06-05,Decision São Paulo,Morrison Ltd,2546
2020-06-05,Decision São Paulo,Morrison Ltd,2545
2020-06-05,Decision São Paulo,Morrison Ltd,2544
2020-06-05,Decision São Paulo,Morrison Ltd,2543
2020-06-05,Decision São Paulo,Morrison Ltd,2542
2020-06-05,Decision São Paulo,Morrison Ltd,2541
2020-06-05,Decision São Paulo,Gonzalez and Sons,2540
2020-06-04,Decision São Paulo,Gonzalez and Sons,2539
2020-06-04,Decision São Paulo,Gonzalez and Sons,2538
2020-06-03,Decision São Paulo,"Morris, Moran and Dodson",2537
2020-06-03,Decision São Paulo,"Morris, Moran and Dodson",2536
2020-06-03,Decision Campinas,Miller-Curry,2535
2020-06-03,Decision Campinas,Miller-Curry,2534
2020-06-03,Decision Campinas,Miller-Curry,2533
2020-06-03,Decision Campinas,Miller-Curry,2532
2020-06-03,Decision Campinas,Miller-Curry,2531
2020-06-03,Decision Campinas,Miller-Curry,2530
2020-06-03,Decision Campinas,Miller-Curry,2529
2020-06-03,Decision Campinas,Miller-Curry,2528
2020-06-03,Decision Campinas,Miller-Curry,2527
2020-06-03,Decision Campinas,Miller-Curry,2526
2020-06-03,Decision São Paulo,Morrison Ltd,2525
2020-06-02,Decision São Paulo,Gonzalez and Sons,2524
2020-06-02,Decision São Paulo,Gonzalez and Sons,2523
2020-06-01,Decision Campinas,Miller-Curry,2522
2020-06-01,Decision Campinas,Miller-Curry,2521
2020-05-29,Decision São Paulo,"Morris, Moran and Dodson",2520
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2519
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2518
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2517
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2516
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2515
2020-05-28,Decision São Paulo,King-Russell,2514
2020-05-28,Decision São Paulo,King-Russell,2513
2020-05-28,Decision São Paulo,King-Russell,2512
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2511
2020-05-28,Decision São Paulo,"Morris, Moran and Dodson",2510
2020-05-28,Decision São Paulo,Johnson-Aguirre,2509
2020-05-28,Decision São Paulo,Johnson-Aguirre,2508
2020-05-28,Decision São Paulo,Johnson-Aguirre,2507
2020-05-28,Decision São Paulo,Johnson-Aguirre,2506
2020-05-28,Decision Campinas,Miller-Curry,2505
2020-05-27,Decision São Paulo,Nelson-Page,2504
2020-05-27,Decision São Paulo,Nelson-Page,2503
2020-05-26,Decision São Paulo,Nelson-Page,2502
2020-05-25,Decision São Paulo,Johnson-Aguirre,2501
2020-05-25,Decision São Paulo,Johnson-Aguirre,2500
2020-05-25,Decision São Paulo,Johnson-Aguirre,2499
2020-05-25,Decision São Paulo,Johnson-Aguirre,2498
2020-05-25,Decision São Paulo,Johnson-Aguirre,2497
2020-05-25,Decision São Paulo,Johnson-Aguirre,2496
2020-05-25,Decision São Paulo,Johnson-Aguirre,2495
2020-05-25,Decision São Paulo,Johnson-Aguirre,2494
2020-05-25,Decision São Paulo,Johnson-Aguirre,2493
2020-05-25,Decision São Paulo,Johnson-Aguirre,2492
2020-05-25,Decision São Paulo,Johnson-Aguirre,2491
2020-05-25,Decision São Paulo,Johnson-Aguirre,2490
2020-05-25,Decision São Paulo,Johnson-Aguirre,2489
2020-05-25,Decision São Paulo,Johnson-Aguirre,2488
2020-05-25,Decision São Paulo,Johnson-Aguirre,2487
2020-05-22,Decision São Paulo,"Morris, Moran and Dodson",2486
2020-05-22,Decision São Paulo,Morrison Ltd,2485
2020-05-22,Decision São Paulo,"Morris, Moran and Dodson",2484
2020-05-22,Decision São Paulo,"Morris, Moran and Dodson",2483
2020-05-21,Decision São Paulo,Barnes-Woods,2482
2020-05-20,Decision São Paulo,Mann and Sons,2481
2020-05-19,Decision São Paulo,"Morris, Moran and Dodson",2480
2020-05-19,Decision São Paulo,"Morris, Moran and Dodson",2479
2020-05-19,Decision São Paulo,"Morris, Moran and Dodson",2478
2020-05-18,Decision São Paulo,"Morris, Moran and Dodson",2477
2020-05-18,Decision São Paulo,Dougherty-Arnold,2476
2020-05-18,Decision São Paulo,Dougherty-Arnold,2475
2020-05-15,Decision Campinas,Miller-Curry,2474
2020-05-15,Decision Campinas,Miller-Curry,2473
2020-05-14,Decision Campinas,Miller-Curry,2472
2020-05-14,Decision Campinas,Miller-Curry,2471
2020-05-14,Decision São Paulo,Morrison Ltd,2470
2020-05-14,Decision São Paulo,Morrison Ltd,2469
2020-05-14,Decision São Paulo,Morrison Ltd,2468
2020-05-14,Decision São Paulo,Morrison Ltd,2467
2020-05-13,Decision São Paulo,Callahan-Hall,2466
2020-05-13,Decision São Paulo,Callahan-Hall,2465
2020-05-13,Decision São Paulo,Callahan-Hall,2464
2020-05-13,Decision Campinas,Miller-Curry,2463
2020-05-12,Decision São Paulo,Gonzalez and Sons,2462
2020-05-08,Decision São Paulo,"Morris, Moran and Dodson",2461
2020-05-07,Decision São Paulo,Dougherty-Arnold,2460
2020-05-07,Decision São Paulo,Mann and Sons,2459
2020-05-07,Decision São Paulo,Mann and Sons,2458
2020-05-06,Decision São Paulo,Mann and Sons,2457
2020-05-06,Decision São Paulo,"Morris, Moran and Dodson",2456
2020-05-06,Decision Campinas,Miller-Curry,2455
2020-05-05,Decision São Paulo,"Morris, Moran and Dodson",2454
2020-05-05,Decision São Paulo,"Morris, Moran and Dodson",2453
2020-05-05,Decision São Paulo,Dougherty-Arnold,2452
2020-05-05,Decision São Paulo,Dougherty-Arnold,2451
2020-05-05,Decision São Paulo,Dougherty-Arnold,2450
2020-05-05,Decision São Paulo,Dougherty-Arnold,2449
2020-05-04,Decision São Paulo,Nelson-Page,2448
2020-05-04,Decision São Paulo,Nelson-Page,2447
2020-05-04,Decision São Paulo,Nelson-Page,2446
2020-05-04,Decision São Paulo,Nelson-Page,2445
2020-05-04,Decision São Paulo,Nelson-Page,2444
2020-05-04,Decision São Paulo,Nelson-Page,2443
2020-05-04,Decision São Paulo,Nelson-Page,2442
2020-05-04,Decision São Paulo,Nelson-Page,2441
2020-05-04,Decision São Paulo,Nelson-Page,2440
2020-05-04,Decision São Paulo,Nelson-Page,2439
2020-05-04,Decision Campinas,Miller-Curry,2438
2020-04-30,Decision São Paulo,Morrison Ltd,2437
2020-04-30,Decision Campinas,Miller-Curry,2436
2020-04-29,Decision São Paulo,Morrison Ltd,2435
2020-04-29,Decision Campinas,Miller-Curry,2434
2020-04-29,Decision São Paulo,"Morris, Moran and Dodson",2432
2020-04-29,Decision São Paulo,"Morris, Moran and Dodson",2431
2020-04-29,Decision São Paulo,"Morris, Moran and Dodson",2430
2020-04-29,Decision Campinas,Miller-Curry,2429
2020-04-29,Decision Campinas,Miller-Curry,2428
2020-04-28,Decision São Paulo,King-Russell,2427
2020-04-28,Decision São Paulo,Mann and Sons,2426
2020-04-28,Decision Campinas,Miller-Curry,2425
2020-04-28,Decision Campinas,Miller-Curry,2424
2020-04-27,Decision São Paulo,King-Russell,2423
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2422
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2421
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2420
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2419
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2418
2020-04-24,Decision São Paulo,"Morris, Moran and Dodson",2417
2020-04-24,Decision São Paulo,Gonzalez and Sons,2416
2020-04-23,Decision São Paulo,"Morris, Moran and Dodson",2415
2020-04-23,Decision São Paulo,Mann and Sons,2414
2020-04-23,Decision Campinas,Mitchell LLC,2413
2020-04-23,Decision Campinas,Mitchell LLC,2412
2020-04-23,Decision Campinas,Miller-Curry,2411
2020-04-20,Decision São Paulo,"Morris, Moran and Dodson",2410
2020-04-20,Decision São Paulo,"Morris, Moran and Dodson",2409
2020-04-20,Decision São Paulo,"Morris, Moran and Dodson",2408
2020-04-17,Decision São Paulo,Gonzalez and Sons,2407
2020-04-17,Decision São Paulo,Gonzalez and Sons,2406
2020-04-17,Decision São Paulo,King-Russell,2405
2020-04-17,Decision São Paulo,Mann and Sons,2404
2020-04-16,Decision São Paulo,"Morris, Moran and Dodson",2403
2020-04-16,Decision São Paulo,"Morris, Moran and Dodson",2402
2020-04-16,Decision São Paulo,Gonzalez and Sons,2401
2020-04-14,Decision Campinas,Miller-Curry,2400
2020-04-14,Decision Campinas,Miller-Curry,2399
2020-04-14,Decision Campinas,Miller-Curry,2398
2020-04-14,Decision Campinas,Miller-Curry,2397
2020-04-09,Decision São Paulo,"Morris, Moran and Dodson",2396
2020-04-09,Decision São Paulo,Gonzalez and Sons,2395
2020-04-09,Decision São Paulo,Callahan-Hall,2394
2020-04-09,Decision São Paulo,Callahan-Hall,2393
2020-04-09,Decision São Paulo,Barnes-Woods,2392
2020-04-08,Decision São Paulo,Gonzalez and Sons,2391
2020-04-07,Decision São Paulo,"Morris, Moran and Dodson",2390
2020-04-07,Decision São Paulo,"Morris, Moran and Dodson",2389
2020-04-07,Decision São Paulo,Johnson-Aguirre,2388
2020-04-06,Decision São Paulo,Callahan-Hall,2387
2020-04-06,Decision São Paulo,Callahan-Hall,2386
2020-04-03,Decision São Paulo,Mann and Sons,2385
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2384
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2383
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2382
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2381
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2380
2020-04-03,Decision São Paulo,"Morris, Moran and Dodson",2379
2020-04-03,Decision São Paulo,Gonzalez and Sons,2378
2020-04-02,Decision São Paulo,Nelson-Page,2377
2020-04-02,Decision São Paulo,"Morris, Moran and Dodson",2376
2020-04-02,Decision São Paulo,"Morris, Moran and Dodson",2375
2020-04-01,Decision São Paulo,King-Russell,2374
2020-04-01,Decision São Paulo,Gonzalez and Sons,2373
2020-04-01,Decision São Paulo,Gonzalez and Sons,2372
2020-04-01,Decision São Paulo,Mann and Sons,2371
2020-04-01,Decision São Paulo,Mann and Sons,2370
2020-04-01,Decision São Paulo,"Morris, Moran and Dodson",2369
2020-04-01,Decision São Paulo,Gonzalez and Sons,2368
2020-03-31,Decision Campinas,Miller-Curry,2367
2020-03-31,Decision Campinas,Miller-Curry,2366
2020-03-30,Decision São Paulo,Walters Group,2365
2020-03-30,Decision São Paulo,"Morris, Moran and Dodson",2364
